66		-1.000000		1418217517.696958		0		1418217517.664958		0.000000
67		-1.000000		1418217517.930468		0		1418217517.898468		0.000000
68		-1.000000		1418217518.164016		0		1418217518.132016		0.000000
69		-1.000000		1418217518.397487		0		1418217518.365487		0.000000
70		-1.000000		1418217518.597704		0		1418217518.565704		0.000000
71		-1.000000		1418217518.831386		0		1418217518.799386		0.000000
72		-1.000000		1418217519.231829		0		1418217519.199829		0.000000
73		-1.000000		1418217519.432091		0		1418217519.400091		0.000000
74		-1.000000		1418217519.665654		0		1418217519.633654		0.000000
75		-1.000000		1418217519.899201		0		1418217519.867201		0.000000
76		-1.000000		1418217520.132760		0		1418217520.100760		0.000000
77		-1.000000		1418217520.366218		0		1418217520.334218		0.000000
78		-1.000000		1418217520.599716		0		1418217520.567716		0.000000
79		-1.000000		1418217520.866596		0		1418217520.834596		0.000000
80		-1.000000		1418217521.100131		0		1418217521.068131		0.000000
81		-1.000000		1418217521.333700		0		1418217521.301699		0.000000
82		-1.000000		1418217521.533912		0		1418217521.501912		0.000000
83		-1.000000		1418217521.800959		0		1418217521.768959		0.000000
84		-1.000000		1418217522.001140		0		1418217521.969140		0.000000
85		-1.000000		1418217522.235068		0		1418217522.203068		0.000000
86		-1.000000		1418217522.469279		0		1418217522.437279		0.000000
87		-1.000000		1418217522.703070		0		1418217522.671070		0.000000
88		-1.000000		1418217522.936624		0		1418217522.904624		0.000000
89		-1.000000		1418217523.170080		0		1418217523.138080		0.000000
90		-1.000000		1418217523.403530		0		1418217523.371530		0.000000
91		-1.000000		1418217523.636922		0		1418217523.604922		0.000000
92		-1.000000		1418217523.870402		0		1418217523.838402		0.000000
93		-1.000000		1418217524.070651		0		1418217524.038651		0.000000
94		-1.000000		1418217524.304271		0		1418217524.272271		0.000000
95		-1.000000		1418217524.504469		0		1418217524.472469		0.000000
96		-1.000000		1418217524.738050		0		1418217524.706050		0.000000
97		-1.000000		1418217524.971523		0		1418217524.939523		0.000000
98		-1.000000		1418217525.205122		0		1418217525.173122		0.000000
99		-1.000000		1418217525.438725		0		1418217525.406725		0.000000
100		-1.000000		1418217525.672320		0		1418217525.640320		0.000000
101		-1.000000		1418217525.905803		0		1418217525.873803		0.000000
102		-1.000000		1418217526.139410		0		1418217526.107410		0.000000
103		-1.000000		1418217526.406187		0		1418217526.374187		0.000000
104		-1.000000		1418217526.639696		0		1418217526.607696		0.000000
105		-1.000000		1418217526.906686		0		1418217526.874686		0.000000
106		-1.000000		1418217527.140295		0		1418217527.108295		0.000000
107		-1.000000		1418217527.373794		0		1418217527.341794		0.000000
108		-1.000000		1418217527.607412		0		1418217527.575412		0.000000
109		-1.000000		1418217527.841034		0		1418217527.809034		0.000000
110		-1.000000		1418217528.041187		0		1418217528.009187		0.000000
111		-1.000000		1418217528.274653		0		1418217528.242653		0.000000
112		-1.000000		1418217528.474883		0		1418217528.442883		0.000000
113		-1.000000		1418217528.741774		0		1418217528.709774		0.000000
114		-1.000000		1418217528.942041		0		1418217528.910041		0.000000
115		-1.000000		1418217529.175519		0		1418217529.143519		0.000000
116		-1.000000		1418217529.409122		0		1418217529.377122		0.000000
117		-1.000000		1418217529.642632		0		1418217529.610632		0.000000
118		-1.000000		1418217529.842888		0		1418217529.810888		0.000000
119		-1.000000		1418217530.076572		0		1418217530.044571		0.000000
120		-1.000000		1418217530.310007		0		1418217530.278007		0.000000
121		-1.000000		1418217530.543476		0		1418217530.511476		0.000000
122		-1.000000		1418217530.777091		0		1418217530.745091		0.000000
123		-1.000000		1418217531.044024		0		1418217531.012024		0.000000
124		-1.000000		1418217531.277506		0		1418217531.245506		0.000000
125		-1.000000		1418217531.511116		0		1418217531.479116		0.000000
126		-1.000000		1418217531.744632		0		1418217531.712632		0.000000
127		-1.000000		1418217531.978164		0		1418217531.946163		0.000000
128		-1.000000		1418217532.211718		0		1418217532.179718		0.000000
129		-1.000000		1418217532.445293		0		1418217532.413293		0.000000
130		-1.000000		1418217532.645464		0		1418217532.613463		0.000000
131		-1.000000		1418217532.912478		0		1418217532.880477		0.000000
132		-1.000000		1418217533.112656		0		1418217533.080656		0.000000
133		-1.000000		1418217533.346189		0		1418217533.314189		0.000000
134		-1.000000		1418217533.579734		0		1418217533.547734		0.000000
135		-1.000000		1418217533.813298		0		1418217533.781298		0.000000
136		-1.000000		1418217534.013462		0		1418217533.981462		0.000000
137		-1.000000		1418217534.247026		0		1418217534.215026		0.000000
138		-1.000000		1418217534.480607		0		1418217534.448607		0.000000
139		-1.000000		1418217535.248163		0		1418217535.216163		0.000000
140		-1.000000		1418217535.481551		0		1418217535.449551		0.000000
141		-1.000000		1418217535.715098		0		1418217535.683098		0.000000
142		-1.000000		1418217535.948590		0		1418217535.916590		0.000000
143		-1.000000		1418217536.182127		0		1418217536.150127		0.000000
144		-1.000000		1418217536.415698		0		1418217536.383698		0.000000
145		-1.000000		1418217536.649387		0		1418217536.617387		0.000000
146		-1.000000		1418217536.882950		0		1418217536.850950		0.000000
147		-1.000000		1418217537.116501		0		1418217537.084501		0.000000
148		-1.000000		1418217537.350056		0		1418217537.318056		0.000000
149		-1.000000		1418217537.550174		0		1418217537.518174		0.000000
150		-1.000000		1418217537.783718		0		1418217537.751718		0.000000
151		-1.000000		1418217538.050621		0		1418217538.018621		0.000000
152		-1.000000		1418217538.284264		0		1418217538.252264		0.000000
153		-1.000000		1418217538.517792		0		1418217538.485792		0.000000
154		-1.000000		1418217538.718060		0		1418217538.686060		0.000000
155		-1.000000		1418217538.951532		0		1418217538.919532		0.000000
156		-1.000000		1418217539.185127		0		1418217539.153127		0.000000
157		-1.000000		1418217539.418631		0		1418217539.386631		0.000000
158		-1.000000		1418217539.618885		0		1418217539.586885		0.000000
159		-1.000000		1418217539.853186		0		1418217539.821186		0.000000
160		-1.000000		1418217540.087121		0		1418217540.055121		0.000000
161		-1.000000		1418217540.320786		0		1418217540.288786		0.000000
162		-1.000000		1418217540.520994		0		1418217540.488994		0.000000
163		-1.000000		1418217540.754466		0		1418217540.722466		0.000000
164		-1.000000		1418217540.987835		0		1418217540.955834		0.000000
165		-1.000000		1418217541.221374		0		1418217541.189374		0.000000
166		-1.000000		1418217541.454869		0		1418217541.422869		0.000000
167		-1.000000		1418217541.688419		0		1418217541.656419		0.000000
168		-1.000000		1418217541.922005		0		1418217541.890005		0.000000
169		-1.000000		1418217542.189005		0		1418217542.157005		0.000000
170		-1.000000		1418217542.422623		0		1418217542.390623		0.000000
171		-1.000000		1418217542.622820		0		1418217542.590820		0.000000
172		-1.000000		1418217542.856240		0		1418217542.824240		0.000000
173		-1.000000		1418217543.123097		0		1418217543.091097		0.000000
174		-1.000000		1418217543.356675		0		1418217543.324675		0.000000
175		-1.000000		1418217543.590277		0		1418217543.558277		0.000000
176		-1.000000		1418217543.823781		0		1418217543.791781		0.000000
177		-1.000000		1418217544.024041		0		1418217543.992041		0.000000
178		-1.000000		1418217544.257516		0		1418217544.225516		0.000000
179		-1.000000		1418217544.491118		0		1418217544.459118		0.000000
180		-1.000000		1418217544.724629		0		1418217544.692629		0.000000
181		-1.000000		1418217544.958269		0		1418217544.926269		0.000000
182		-1.000000		1418217545.158476		0		1418217545.126476		0.000000
183		-1.000000		1418217545.392060		0		1418217545.360060		0.000000
184		-1.000000		1418217545.592188		0		1418217545.560188		0.000000
185		-1.000000		1418217545.825734		0		1418217545.793734		0.000000
186		-1.000000		1418217546.059298		0		1418217546.027298		0.000000
187		-1.000000		1418217546.292775		0		1418217546.260775		0.000000
188		-1.000000		1418217546.526389		0		1418217546.494389		0.000000
189		-1.000000		1418217546.760018		0		1418217546.728018		0.000000
190		-1.000000		1418217546.993527		0		1418217546.961527		0.000000
191		-1.000000		1418217547.260494		0		1418217547.228494		0.000000
192		-1.000000		1418217547.494052		0		1418217547.462052		0.000000
193		-1.000000		1418217547.727513		0		1418217547.695513		0.000000
194		-1.000000		1418217547.961110		0		1418217547.929110		0.000000
195		-1.000000		1418217548.194622		0		1418217548.162622		0.000000
196		-1.000000		1418217548.428156		0		1418217548.396156		0.000000
197		-1.000000		1418217548.628391		0		1418217548.596391		0.000000
198		-1.000000		1418217548.861918		0		1418217548.829917		0.000000
199		-1.000000		1418217549.095465		0		1418217549.063465		0.000000
200		-1.000000		1418217549.329032		0		1418217549.297032		0.000000
201		-1.000000		1418217549.729479		0		1418217549.697479		0.000000
202		-1.000000		1418217549.929657		0		1418217549.897657		0.000000
203		-1.000000		1418217550.196532		0		1418217550.164532		0.000000
204		-1.000000		1418217550.396734		0		1418217550.364734		0.000000
205		-1.000000		1418217550.630298		0		1418217550.598298		0.000000
206		-1.000000		1418217550.863774		0		1418217550.831774		0.000000
207		-1.000000		1418217551.097389		0		1418217551.065389		0.000000
208		-1.000000		1418217551.330915		0		1418217551.298914		0.000000
209		-1.000000		1418217551.597885		0		1418217551.565885		0.000000
210		-1.000000		1418217551.831478		0		1418217551.799478		0.000000
211		-1.000000		1418217552.065062		0		1418217552.033062		0.000000
212		-1.000000		1418217552.298533		0		1418217552.266533		0.000000
213		-1.000000		1418217552.532126		0		1418217552.500126		0.000000
214		-1.000000		1418217552.799123		0		1418217552.767123		0.000000
215		-1.000000		1418217553.032546		0		1418217553.000546		0.000000
216		-1.000000		1418217553.266112		0		1418217553.234112		0.000000
217		-1.000000		1418217553.499608		0		1418217553.467608		0.000000
218		-1.000000		1418217553.733249		0		1418217553.701249		0.000000
219		-1.000000		1418217553.966782		0		1418217553.934782		0.000000
220		-1.000000		1418217554.200421		0		1418217554.168421		0.000000
221		-1.000000		1418217554.433946		0		1418217554.401946		0.000000
222		-1.000000		1418217554.667481		0		1418217554.635481		0.000000
223		-1.000000		1418217554.867634		0		1418217554.835634		0.000000
224		-1.000000		1418217555.101159		0		1418217555.069159		0.000000
225		-1.000000		1418217555.334713		0		1418217555.302713		0.000000
226		-1.000000		1418217555.535018		0		1418217555.503017		0.000000
227		-1.000000		1418217555.768526		0		1418217555.736526		0.000000
228		-1.000000		1418217555.968748		0		1418217555.936748		0.000000
229		-1.000000		1418217556.202317		0		1418217556.170317		0.000000
230		-1.000000		1418217556.435789		0		1418217556.403789		0.000000
231		-1.000000		1418217556.636034		0		1418217556.604034		0.000000
232		-1.000000		1418217556.869608		0		1418217556.837608		0.000000
233		-1.000000		1418217557.136832		0		1418217557.104832		0.000000
234		-1.000000		1418217557.371059		0		1418217557.339058		0.000000
235		-1.000000		1418217557.605000		0		1418217557.573000		0.000000
236		-1.000000		1418217557.838550		0		1418217557.806550		0.000000
237		-1.000000		1418217558.071870		0		1418217558.039870		0.000000
238		-1.000000		1418217558.338646		0		1418217558.306645		0.000000
239		-1.000000		1418217558.572117		0		1418217558.540117		0.000000
240		-1.000000		1418217558.805661		0		1418217558.773661		0.000000
241		-1.000000		1418217559.039252		0		1418217559.007252		0.000000
242		-1.000000		1418217559.272869		0		1418217559.240869		0.000000
243		-1.000000		1418217559.473119		0		1418217559.441119		0.000000
244		-1.000000		1418217559.739967		0		1418217559.707967		0.000000
245		-1.000000		1418217559.940128		0		1418217559.908128		0.000000
246		-1.000000		1418217560.173714		0		1418217560.141714		0.000000
247		-1.000000		1418217560.407305		0		1418217560.375305		0.000000
248		-1.000000		1418217560.640793		0		1418217560.608793		0.000000
249		-1.000000		1418217560.841042		0		1418217560.809042		0.000000
250		-1.000000		1418217561.074510		0		1418217561.042510		0.000000
251		-1.000000		1418217561.308111		0		1418217561.276111		0.000000
252		-1.000000		1418217561.508390		0		1418217561.476390		0.000000
253		-1.000000		1418217561.741943		0		1418217561.709943		0.000000
254		-1.000000		1418217561.975493		0		1418217561.943492		0.000000
255		-1.000000		1418217562.209050		0		1418217562.177050		0.000000
256		-1.000000		1418217562.442513		0		1418217562.410512		0.000000
257		-1.000000		1418217562.642718		0		1418217562.610718		0.000000
258		-1.000000		1418217562.876384		0		1418217562.844384		0.000000
259		-1.000000		1418217563.143202		0		1418217563.111202		0.000000
260		-1.000000		1418217563.376721		0		1418217563.344721		0.000000
261		-1.000000		1418217563.643610		0		1418217563.611610		0.000000
262		-1.000000		1418217563.877142		0		1418217563.845142		0.000000
263		-1.000000		1418217564.144100		0		1418217564.112100		0.000000
264		-1.000000		1418217564.377624		0		1418217564.345624		0.000000
265		-1.000000		1418217564.611271		0		1418217564.579271		0.000000
266		-1.000000		1418217564.844799		0		1418217564.812799		0.000000
267		-1.000000		1418217565.111751		0		1418217565.079751		0.000000
268		-1.000000		1418217565.345418		0		1418217565.313418		0.000000
269		-1.000000		1418217565.545543		0		1418217565.513543		0.000000
270		-1.000000		1418217565.779144		0		1418217565.747144		0.000000
271		-1.000000		1418217566.012645		0		1418217565.980645		0.000000
272		-1.000000		1418217566.212783		0		1418217566.180783		0.000000
273		-1.000000		1418217566.446390		0		1418217566.414390		0.000000
274		-1.000000		1418217566.679912		0		1418217566.647912		0.000000
275		-1.000000		1418217566.880105		0		1418217566.848105		0.000000
276		-1.000000		1418217567.147028		0		1418217567.115028		0.000000
277		-1.000000		1418217567.347160		0		1418217567.315160		0.000000
278		-1.000000		1418217567.580718		0		1418217567.548718		0.000000
279		-1.000000		1418217567.814294		0		1418217567.782294		0.000000
280		-1.000000		1418217568.047885		0		1418217568.015885		0.000000
281		-1.000000		1418217568.281466		0		1418217568.249466		0.000000
282		-1.000000		1418217568.515050		0		1418217568.483049		0.000000
283		-1.000000		1418217568.715181		0		1418217568.683181		0.000000
284		-1.000000		1418217568.982213		0		1418217568.950213		0.000000
285		-1.000000		1418217569.215677		0		1418217569.183677		0.000000
286		-1.000000		1418217569.449166		0		1418217569.417166		0.000000
287		-1.000000		1418217569.682699		0		1418217569.650699		0.000000
288		-1.000000		1418217569.916271		0		1418217569.884270		0.000000
289		-1.000000		1418217570.183146		0		1418217570.151146		0.000000
290		-1.000000		1418217570.416712		0		1418217570.384712		0.000000
291		-1.000000		1418217570.617023		0		1418217570.585023		0.000000
292		-1.000000		1418217570.850640		0		1418217570.818640		0.000000
293		-1.000000		1418217571.084217		0		1418217571.052217		0.000000
294		-1.000000		1418217571.317679		0		1418217571.285678		0.000000
295		-1.000000		1418217571.517788		0		1418217571.485788		0.000000
296		-1.000000		1418217571.751484		0		1418217571.719484		0.000000
297		-1.000000		1418217571.951666		0		1418217571.919666		0.000000
298		-1.000000		1418217572.185196		0		1418217572.153196		0.000000
299		-1.000000		1418217572.418738		0		1418217572.386738		0.000000
300		-1.000000		1418217572.618926		0		1418217572.586926		0.000000
301		-1.000000		1418217572.852461		0		1418217572.820461		0.000000
302		-1.000000		1418217573.086024		0		1418217573.054024		0.000000
303		-1.000000		1418217573.319499		0		1418217573.287499		0.000000
304		-1.000000		1418217573.519714		0		1418217573.487714		0.000000
305		-1.000000		1418217573.753292		0		1418217573.721292		0.000000
306		-1.000000		1418217573.986888		0		1418217573.954888		0.000000
307		-1.000000		1418217574.220480		0		1418217574.188479		0.000000
308		-1.000000		1418217574.721474		0		1418217574.689474		0.000000
309		-1.000000		1418217574.955547		0		1418217574.923547		0.000000
310		-1.000000		1418217575.189337		0		1418217575.157337		0.000000
311		-1.000000		1418217575.456201		0		1418217575.424201		0.000000
312		-1.000000		1418217575.689622		0		1418217575.657622		0.000000
313		-1.000000		1418217575.923068		0		1418217575.891068		0.000000
314		-1.000000		1418217576.156469		0		1418217576.124469		0.000000
315		-1.000000		1418217576.356662		0		1418217576.324662		0.000000
316		-1.000000		1418217576.590345		0		1418217576.558345		0.000000
317		-1.000000		1418217576.823920		0		1418217576.791920		0.000000
318		-1.000000		1418217577.057489		0		1418217577.025489		0.000000
319		-1.000000		1418217577.257655		0		1418217577.225655		0.000000
320		-1.000000		1418217577.491180		0		1418217577.459180		0.000000
321		-1.000000		1418217577.724725		0		1418217577.692725		0.000000
322		-1.000000		1418217577.924919		0		1418217577.892919		0.000000
323		-1.000000		1418217578.158460		0		1418217578.126460		0.000000
324		-1.000000		1418217578.392121		0		1418217578.360121		0.000000
325		-1.000000		1418217578.692429		0		1418217578.660429		0.000000
326		-1.000000		1418217578.892535		0		1418217578.860535		0.000000
327		-1.000000		1418217579.126128		0		1418217579.094128		0.000000
328		-1.000000		1418217579.326299		0		1418217579.294298		0.000000
329		-1.000000		1418217579.559774		0		1418217579.527774		0.000000
330		-1.000000		1418217579.793388		0		1418217579.761388		0.000000
331		-1.000000		1418217580.027021		0		1418217579.995020		0.000000
332		-1.000000		1418217580.293840		0		1418217580.261840		0.000000
333		-1.000000		1418217580.527416		0		1418217580.495415		0.000000
334		-1.000000		1418217580.760912		0		1418217580.728912		0.000000
335		-1.000000		1418217580.994446		0		1418217580.962446		0.000000
336		-1.000000		1418217581.228104		0		1418217581.196104		0.000000
337		-1.000000		1418217581.461648		0		1418217581.429648		0.000000
338		-1.000000		1418217581.661804		0		1418217581.629803		0.000000
339		-1.000000		1418217581.895414		0		1418217581.863414		0.000000
340		-1.000000		1418217582.128928		0		1418217582.096928		0.000000
341		-1.000000		1418217582.362465		0		1418217582.330465		0.000000
342		-1.000000		1418217582.562718		0		1418217582.530718		0.000000
343		-1.000000		1418217582.796317		0		1418217582.764317		0.000000
344		-1.000000		1418217583.063186		0		1418217583.031186		0.000000
345		-1.000000		1418217583.263411		0		1418217583.231411		0.000000
346		-1.000000		1418217583.496925		0		1418217583.464925		0.000000
347		-1.000000		1418217583.730463		0		1418217583.698463		0.000000
348		-1.000000		1418217583.964121		0		1418217583.932121		0.000000
349		-1.000000		1418217584.197552		0		1418217584.165552		0.000000
350		-1.000000		1418217584.431120		0		1418217584.399120		0.000000
351		-1.000000		1418217584.664708		0		1418217584.632708		0.000000
352		-1.000000		1418217584.898303		0		1418217584.866303		0.000000
353		-1.000000		1418217585.131792		0		1418217585.099792		0.000000
354		-1.000000		1418217585.398729		0		1418217585.366729		0.000000
355		-1.000000		1418217585.632298		0		1418217585.600298		0.000000
356		-1.000000		1418217585.865778		0		1418217585.833778		0.000000
357		-1.000000		1418217586.099392		0		1418217586.067392		0.000000
358		-1.000000		1418217586.332916		0		1418217586.300916		0.000000
359		-1.000000		1418217586.566462		0		1418217586.534462		0.000000
360		-1.000000		1418217586.800120		0		1418217586.768120		0.000000
361		-1.000000		1418217587.033657		0		1418217587.001657		0.000000
362		-1.000000		1418217587.267190		0		1418217587.235190		0.000000
363		-1.000000		1418217587.467413		0		1418217587.435413		0.000000
364		-1.000000		1418217587.700925		0		1418217587.668925		0.000000
365		-1.000000		1418217587.934569		0		1418217587.902569		0.000000
366		-1.000000		1418217588.134700		0		1418217588.102700		0.000000
367		-1.000000		1418217588.368298		0		1418217588.336298		0.000000
368		-1.000000		1418217588.601791		0		1418217588.569791		0.000000
369		-1.000000		1418217588.835308		0		1418217588.803308		0.000000
370		-1.000000		1418217589.068758		0		1418217589.036758		0.000000
371		-1.000000		1418217589.302366		0		1418217589.270366		0.000000
372		-1.000000		1418217589.536001		0		1418217589.504001		0.000000
373		-1.000000		1418217589.769519		0		1418217589.737519		0.000000
374		-1.000000		1418217590.003141		0		1418217589.971141		0.000000
375		-1.000000		1418217590.236653		0		1418217590.204653		0.000000
376		-1.000000		1418217590.470175		0		1418217590.438175		0.000000
377		-1.000000		1418217590.737113		0		1418217590.705113		0.000000
378		-1.000000		1418217590.970718		0		1418217590.938718		0.000000
379		-1.000000		1418217591.204207		0		1418217591.172207		0.000000
380		-1.000000		1418217591.437725		0		1418217591.405725		0.000000
381		-1.000000		1418217591.671378		0		1418217591.639378		0.000000
382		-1.000000		1418217591.871510		0		1418217591.839510		0.000000
383		-1.000000		1418217592.105346		0		1418217592.073346		0.000000
384		-1.000000		1418217592.339517		0		1418217592.307517		0.000000
385		-1.000000		1418217592.539993		0		1418217592.507993		0.000000
386		-1.000000		1418217592.773722		0		1418217592.741722		0.000000
387		-1.000000		1418217593.007278		0		1418217592.975278		0.000000
388		-1.000000		1418217593.240651		0		1418217593.208651		0.000000
389		-1.000000		1418217593.474153		0		1418217593.442153		0.000000
390		-1.000000		1418217593.674275		0		1418217593.642275		0.000000
391		-1.000000		1418217593.907731		0		1418217593.875731		0.000000
392		-1.000000		1418217594.141459		0		1418217594.109459		0.000000
393		-1.000000		1418217594.374967		0		1418217594.342967		0.000000
394		-1.000000		1418217594.608486		0		1418217594.576485		0.000000
395		-1.000000		1418217594.808630		0		1418217594.776629		0.000000
396		-1.000000		1418217595.042152		0		1418217595.010152		0.000000
397		-1.000000		1418217595.309100		0		1418217595.277100		0.000000
398		-1.000000		1418217595.542714		0		1418217595.510714		0.000000
399		-1.000000		1418217595.776319		0		1418217595.744319		0.000000
400		-1.000000		1418217596.009807		0		1418217595.977807		0.000000
401		-1.000000		1418217596.243415		0		1418217596.211415		0.000000
402		-1.000000		1418217596.510389		0		1418217596.478389		0.000000
403		-1.000000		1418217596.743821		0		1418217596.711821		0.000000
404		-1.000000		1418217596.977503		0		1418217596.945503		0.000000
405		-1.000000		1418217597.210971		0		1418217597.178971		0.000000
406		-1.000000		1418217597.411121		0		1418217597.379121		0.000000
407		-1.000000		1418217597.644610		0		1418217597.612609		0.000000
408		-1.000000		1418217597.878246		0		1418217597.846246		0.000000
409		-1.000000		1418217598.111778		0		1418217598.079778		0.000000
410		-1.000000		1418217598.345318		0		1418217598.313318		0.000000
411		-1.000000		1418217598.578992		0		1418217598.546992		0.000000
412		-1.000000		1418217598.812536		0		1418217598.780536		0.000000
413		-1.000000		1418217599.079433		0		1418217599.047433		0.000000
414		-1.000000		1418217599.279625		0		1418217599.247624		0.000000
415		-1.000000		1418217599.513176		0		1418217599.481176		0.000000
416		-1.000000		1418217599.746640		0		1418217599.714640		0.000000
417		-1.000000		1418217599.980253		0		1418217599.948253		0.000000
418		-1.000000		1418217600.180454		0		1418217600.148454		0.000000
419		-1.000000		1418217600.447407		0		1418217600.415407		0.000000
420		-1.000000		1418217600.680936		0		1418217600.648936		0.000000
421		-1.000000		1418217600.914477		0		1418217600.882477		0.000000
422		-1.000000		1418217601.148036		0		1418217601.116036		0.000000
423		-1.000000		1418217601.381505		0		1418217601.349505		0.000000
424		-1.000000		1418217601.648462		0		1418217601.616462		0.000000
425		-1.000000		1418217601.882028		0		1418217601.850028		0.000000
426		-1.000000		1418217602.115610		0		1418217602.083610		0.000000
427		-1.000000		1418217602.349182		0		1418217602.317182		0.000000
428		-1.000000		1418217602.582749		0		1418217602.550749		0.000000
429		-1.000000		1418217602.816317		0		1418217602.784317		0.000000
430		-1.000000		1418217603.016478		0		1418217602.984478		0.000000
431		-1.000000		1418217603.250033		0		1418217603.218033		0.000000
432		-1.000000		1418217603.483501		0		1418217603.451501		0.000000
433		-1.000000		1418217603.717106		0		1418217603.685106		0.000000
434		-1.000000		1418217603.950718		0		1418217603.918718		0.000000
